EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 28-03-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TN   : minimum temperature in 0.1 &#176;C
23-27 Q_TN : Quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, BERLIN-TEMPELHOF (STAID: 2759).
Blended and updated with sources: 111449 127489 128125 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TN, Q_TN
127489,18781030,   25,    0
127489,18781031,   38,    0
127489,18781101,    5,    0
127489,18781102,   20,    0
127489,18781103,    5,    0
127489,18781104,   28,    0
127489,18781105,   15,    0
127489,18781106,  -13,    0
127489,18781107,   -5,    0
127489,18781108,   28,    0
127489,18781109,   20,    0
127489,18781110,    8,    0
127489,18781111,   37,    0
127489,18781112,   25,    0
127489,18781113,    8,    0
127489,18781114,   20,    0
127489,18781115,   35,    0
127489,18781116,   30,    0
127489,18781117,   25,    0
127489,18781118,    5,    0
127489,18781119,   43,    0
127489,18781120,   33,    0
127489,18781121,    8,    0
127489,18781122,   -3,    0
127489,18781123,   -3,    0
127489,18781124,  -10,    0
127489,18781125,   43,    0
127489,18781126,   73,    0
127489,18781127,   80,    0
127489,18781128,   83,    0
127489,18781129,   73,    0
127489,18781130,   40,    0
127489,18781201,   20,    0
127489,18781202,  -10,    0
127489,18781203,   10,    0
127489,18781204,   45,    0
127489,18781205,   28,    0
127489,18781206,   18,    0
127489,18781207,   10,    0
127489,18781208,  -25,    0
127489,18781209,   -5,    0
127489,18781210,  -10,    0
127489,18781211,  -13,    0
127489,18781212,  -18,    0
127489,18781213,   -3,    0
127489,18781214,  -53,    0
127489,18781215,  -55,    0
127489,18781216,  -83,    0
127489,18781217,  -65,    0
127489,18781218,  -63,    0
127489,18781219,  -33,    0
127489,18781220,  -18,    0
127489,18781221,  -43,    0
127489,18781222,  -30,    0
127489,18781223,  -18,    0
127489,18781224,   -5,    0
127489,18781225,  -35,    0
127489,18781226,  -60,    0
127489,18781227,    5,    0
127489,18781228,   23,    0
127489,18781229,    8,    0
127489,18781230,   10,    0
127489,18781231,   60,    0
127489,18790101,   42,    0
127489,18790102,   -5,    0
127489,18790103,   -2,    0
127489,18790104,    2,    0
127489,18790105,  -12,    0
127489,18790106,  -18,    0
127489,18790107,  -72,    0
127489,18790108,  -98,    0
127489,18790109,  -68,    0
127489,18790110,  -85,    0
127489,18790111, -135,    0
127489,18790112,  -98,    0
127489,18790113,  -60,    0
127489,18790114,  -20,    0
127489,18790115,  -30,    0
127489,18790116,  -28,    0
127489,18790117,  -40,    0
127489,18790118,  -32,    0
127489,18790119,  -35,    0
127489,18790120,  -35,    0
127489,18790121,  -50,    0
127489,18790122,  -92,    0
127489,18790123, -102,    0
127489,18790124,  -52,    0
127489,18790125,  -22,    0
127489,18790126,   -5,    0
127489,18790127,   -2,    0
127489,18790128,  -10,    0
127489,18790129,  -22,    0
127489,18790130,  -48,    0
127489,18790131,  -80,    0
127489,18790201,  -95,    0
127489,18790202, -110,    0
127489,18790203, -115,    0
127489,18790204,  -45,    0
127489,18790205,  -35,    0
127489,18790206,    2,    0
127489,18790207,   10,    0
127489,18790208,   35,    0
127489,18790209,   40,    0
127489,18790210,   72,    0
127489,18790211,   68,    0
127489,18790212,   25,    0
127489,18790213,   10,    0
127489,18790214,  -18,    0
127489,18790215,   -2,    0
127489,18790216,   -2,    0
127489,18790217,    5,    0
127489,18790218,   18,    0
127489,18790219,   -2,    0
127489,18790220,  -38,    0
127489,18790221,    2,    0
127489,18790222,  -28,    0
127489,18790223,  -42,    0
127489,18790224,  -28,    0
127489,18790225,   -5,    0
127489,18790226,   -2,    0
127489,18790227,   -2,    0
127489,18790228,  -30,    0
127489,18790301,  -32,    0
127489,18790302,   -2,    0
127489,18790303,   12,    0
127489,18790304,   15,    0
127489,18790305,    2,    0
127489,18790306,   22,    0
127489,18790307,   25,    0
127489,18790308,   22,    0
127489,18790309,   25,    0
127489,18790310,   38,    0
127489,18790311,   20,    0
127489,18790312,   10,    0
127489,18790313,  -30,    0
127489,18790314,  -38,    0
127489,18790315,  -22,    0
127489,18790316,   -2,    0
127489,18790317,   -8,    0
127489,18790318,  -25,    0
127489,18790319,   -5,    0
127489,18790320,  -10,    0
127489,18790321,  -20,    0
127489,18790322,  -22,    0
127489,18790323,  -48,    0
127489,18790324,  -62,    0
127489,18790325,  -58,    0
127489,18790326,  -38,    0
127489,18790327,  -45,    0
127489,18790328,  -22,    0
127489,18790329,    2,    0
127489,18790330,   20,    0
127489,18790331,   62,    0
127489,18790401,   60,    0
127489,18790402,   82,    0
127489,18790403,   78,    0
127489,18790404,   65,    0
127489,18790405,   50,    0
127489,18790406,   25,    0
127489,18790407,   50,    0
127489,18790408,   40,    0
127489,18790409,   60,    0
127489,18790410,   12,    0
127489,18790411,   -8,    0
127489,18790412,   -5,    0
127489,18790413,   25,    0
127489,18790414,   12,    0
127489,18790415,   12,    0
127489,18790416,   50,    0
127489,18790417,   12,    0
127489,18790418,   15,    0
127489,18790419,   12,    0
127489,18790420,   28,    0
127489,18790421,   68,    0
127489,18790422,   90,    0
127489,18790423,   68,    0
127489,18790424,   50,    0
127489,18790425,   22,    0
127489,18790426,   40,    0
127489,18790427,   45,    0
127489,18790428,   30,    0
127489,18790429,   20,    0
127489,18790430,   20,    0
127489,18790501,   18,    0
127489,18790502,   20,    0
127489,18790503,   48,    0
127489,18790504,   35,    0
127489,18790505,   62,    0
127489,18790506,   70,    0
127489,18790507,   50,    0
127489,18790508,   42,    0
127489,18790509,   60,    0
127489,18790510,   62,    0
127489,18790511,   42,    0
127489,18790512,   35,    0
127489,18790513,   75,    0
127489,18790514,   78,    0
127489,18790515,  100,    0
127489,18790516,   92,    0
127489,18790517,   88,    0
127489,18790518,   80,    0
127489,18790519,   72,    0
127489,18790520,   95,    0
127489,18790521,  102,    0
127489,18790522,  125,    0
127489,18790523,  128,    0
127489,18790524,  140,    0
127489,18790525,  150,    0
127489,18790526,  152,    0
127489,18790527,  140,    0
127489,18790528,  168,    0
127489,18790529,  108,    0
127489,18790530,  102,    0
127489,18790531,  145,    0
127489,18790601,  128,    0
127489,18790602,  132,    0
127489,18790603,  118,    0
127489,18790604,  115,    0
127489,18790605,  100,    0
127489,18790606,   92,    0
127489,18790607,  120,    0
127489,18790608,  122,    0
127489,18790609,  140,    0
127489,18790610,  168,    0
127489,18790611,  170,    0
127489,18790612,  155,    0
127489,18790613,  145,    0
127489,18790614,  128,    0
127489,18790615,  112,    0
127489,18790616,  145,    0
127489,18790617,  155,    0
127489,18790618,  145,    0
127489,18790619,  130,    0
127489,18790620,  142,    0
127489,18790621,  170,    0
127489,18790622,  162,    0
127489,18790623,  138,    0
127489,18790624,  142,    0
127489,18790625,  148,    0
127489,18790626,  142,    0
127489,18790627,  138,    0
127489,18790628,  152,    0
127489,18790629,  180,    0
127489,18790630,  155,    0
127489,18790701,  140,    0
127489,18790702,  155,    0
127489,18790703,  125,    0
127489,18790704,  130,    0
127489,18790705,  125,    0
127489,18790706,  110,    0
127489,18790707,  125,    0
127489,18790708,  142,    0
127489,18790709,  132,    0
127489,18790710,  130,    0
127489,18790711,  115,    0
127489,18790712,  101,    0
127489,18790713,  100,    0
127489,18790714,  155,    0
127489,18790715,  125,    0
127489,18790716,  135,    0
127489,18790717,  140,    0
127489,18790718,  132,    0
127489,18790719,  162,    0
127489,18790720,  148,    0
127489,18790721,  150,    0
127489,18790722,  122,    0
127489,18790723,  145,    0
127489,18790724,  152,    0
127489,18790725,  148,    0
127489,18790726,  125,    0
127489,18790727,  150,    0
127489,18790728,  128,    0
127489,18790729,  160,    0
127489,18790730,  128,    0
127489,18790731,  172,    0
127489,18790801,  175,    0
127489,18790802,  188,    0
127489,18790803,  165,    0
127489,18790804,  190,    0
127489,18790805,  192,    0
127489,18790806,  185,    0
127489,18790807,  165,    0
127489,18790808,  145,    0
127489,18790809,  148,    0
127489,18790810,  128,    0
127489,18790811,  125,    0
127489,18790812,  138,    0
127489,18790813,  138,    0
127489,18790814,  168,    0
127489,18790815,  160,    0
127489,18790816,  150,    0
127489,18790817,  168,    0
127489,18790818,  135,    0
127489,18790819,  132,    0
127489,18790820,  140,    0
127489,18790821,  175,    0
127489,18790822,  185,    0
127489,18790823,  185,    0
127489,18790824,  178,    0
127489,18790825,  158,    0
127489,18790826,  152,    0
127489,18790827,  138,    0
127489,18790828,  142,    0
127489,18790829,  170,    0
127489,18790830,  155,    0
127489,18790831,  160,    0
127489,18790901,  112,    0
127489,18790902,  100,    0
127489,18790903,  125,    0
127489,18790904,  125,    0
127489,18790905,  118,    0
127489,18790906,  100,    0
127489,18790907,  130,    0
127489,18790908,  148,    0
127489,18790909,  142,    0
127489,18790910,  130,    0
127489,18790911,  134,    0
127489,18790912,  105,    0
127489,18790913,  115,    0
127489,18790914,  125,    0
127489,18790915,  148,    0
127489,18790916,  112,    0
127489,18790917,  138,    0
127489,18790918,  145,    0
127489,18790919,  158,    0
127489,18790920,  150,    0
127489,18790921,  140,    0
127489,18790922,  150,    0
127489,18790923,  118,    0
127489,18790924,   98,    0
127489,18790925,  125,    0
127489,18790926,  112,    0
127489,18790927,  118,    0
127489,18790928,   70,    0
127489,18790929,   80,    0
127489,18790930,   95,    0
127489,18791001,  112,    0
127489,18791002,  130,    0
127489,18791003,   92,    0
127489,18791004,   60,    0
127489,18791005,   75,    0
127489,18791006,   65,    0
127489,18791007,   88,    0
127489,18791008,  100,    0
127489,18791009,   60,    0
127489,18791010,   80,    0
127489,18791011,   62,    0
127489,18791012,   92,    0
127489,18791013,   88,    0
127489,18791014,   60,    0
127489,18791015,   45,    0
127489,18791016,   12,    0
127489,18791017,   -2,    0
127489,18791018,   12,    0
127489,18791019,   20,    0
127489,18791020,   72,    0
127489,18791021,   55,    0
127489,18791022,   45,    0
127489,18791023,   38,    0
127489,18791024,   90,    0
127489,18791025,   50,    0
127489,18791026,   38,    0
127489,18791027,   62,    0
127489,18791028,   78,    0
127489,18791029,   75,    0
127489,18791030,   68,    0
127489,18791031,   42,    0
127489,18791101,   50,    0
127489,18791102,   32,    0
127489,18791103,   10,    0
127489,18791104,    5,    0
127489,18791105,   68,    0
127489,18791106,   32,    0
127489,18791107,   18,    0
127489,18791108,   25,    0
127489,18791109,   48,    0
127489,18791110,    5,    0
127489,18791111,   28,    0
127489,18791112,   22,    0
127489,18791113,   28,    0
127489,18791114,   -2,    0
127489,18791115,   -5,    0
127489,18791116,  -22,    0
127489,18791117,   -5,    0
127489,18791118,  -22,    0
127489,18791119,  -25,    0
127489,18791120,  -55,    0
127489,18791121,   -5,    0
127489,18791122,  -15,    0
127489,18791123,   25,    0
127489,18791124,    8,    0
127489,18791125,  -58,    0
127489,18791126,  -98,    0
127489,18791127, -108,    0
127489,18791128,  -60,    0
127489,18791129,  -35,    0
127489,18791130,  -35,    0
127489,18791201,  -98,    0
127489,18791202, -105,    0
127489,18791203, -135,    0
127489,18791204, -142,    0
127489,18791205, -105,    0
127489,18791206,  -98,    0
127489,18791207,  -80,    0
127489,18791208, -122,    0
127489,18791209, -188,    0
127489,18791210, -165,    0
127489,18791211,  -68,    0
127489,18791212,   -5,    0
127489,18791213,  -75,    0
127489,18791214,  -62,    0
127489,18791215,  -52,    0
127489,18791216,  -72,    0
127489,18791217,  -75,    0
127489,18791218,  -62,    0
127489,18791219,  -22,    0
127489,18791220,  -70,    0
127489,18791221,  -88,    0
127489,18791222, -102,    0
127489,18791223,  -55,    0
127489,18791224,  -48,    0
127489,18791225,  -38,    0
127489,18791226,  -25,    0
127489,18791227,  -75,    0
127489,18791228, -110,    0
127489,18791229,    2,    0
127489,18791230,   20,    0
127489,18791231,    8,    0
127489,18800101,   18,    0
127489,18800102,   52,    0
127489,18800103,   40,    0
127489,18800104,   16,    0
127489,18800105,   24,    0
127489,18800106,   20,    0
127489,18800107,    2,    0
127489,18800108,   -2,    0
127489,18800109,   12,    0
127489,18800110,    6,    0
127489,18800111,   -2,    0
127489,18800112,   -4,    0
127489,18800113,   -2,    0
127489,18800114,  -16,    0
127489,18800115,  -42,    0
127489,18800116,  -52,    0
127489,18800117,  -62,    0
127489,18800118, -104,    0
127489,18800119, -124,    0
127489,18800120, -118,    0
127489,18800121,  -76,    0
127489,18800122,  -76,    0
127489,18800123,  -26,    0
127489,18800124,  -54,    0
127489,18800125,    6,    0
127489,18800126,  -50,    0
127489,18800127,  -74,    0
127489,18800128,  -78,    0
127489,18800129,  -78,    0
127489,18800130,  -86,    0
127489,18800131,  -50,    0
127489,18800201,  -26,    0
127489,18800202,  -68,    0
127489,18800203,  -60,    0
127489,18800204,  -50,    0
127489,18800205,  -56,    0
127489,18800206,  -66,    0
127489,18800207,  -50,    0
127489,18800208,  -64,    0
127489,18800209,  -35,    0
127489,18800210,  -52,    0
127489,18800211,  -58,    0
127489,18800212,    2,    0
127489,18800213,   16,    0
127489,18800214,    6,    0
127489,18800215,  -28,    0
127489,18800216,  -22,    0
127489,18800217,  -20,    0
127489,18800218,   16,    0
127489,18800219,   -2,    0
127489,18800220,   66,    0
127489,18800221,   64,    0
127489,18800222,   20,    0
127489,18800223,    8,    0
127489,18800224,  -15,    0
127489,18800225,  -26,    0
127489,18800226,   -4,    0
127489,18800227,    7,    0
127489,18800228,   -8,    0
127489,18800229,   30,    0
127489,18800301,   64,    0
127489,18800302,   42,    0
127489,18800303,   76,    0
127489,18800304,   38,    0
127489,18800305,   42,    0
127489,18800306,   50,    0
127489,18800307,   72,    0
127489,18800308,   12,    0
127489,18800309,  -16,    0
127489,18800310,    6,    0
127489,18800311,  -10,    0
127489,18800312,  -36,    0
127489,18800313,  -54,    0
127489,18800314,  -52,    0
127489,18800315,  -10,    0
127489,18800316,  -40,    0
127489,18800317,  -26,    0
127489,18800318,  -10,    0
127489,18800319,  -38,    0
127489,18800320,   -2,    0
127489,18800321,   -6,    0
127489,18800322,    2,    0
127489,18800323,  -28,    0
127489,18800324,   -6,    0
127489,18800325,  -14,    0
127489,18800326,    4,    0
127489,18800327,   12,    0
127489,18800328,   10,    0
127489,18800329,   24,    0
127489,18800330,   14,    0
127489,18800331,   14,    0
127489,18800401,   24,    0
127489,18800402,   54,    0
127489,18800403,   48,    0
127489,18800404,   56,    0
127489,18800405,   60,    0
127489,18800406,   28,    0
127489,18800407,   38,    0
127489,18800408,   36,    0
127489,18800409,   20,    0
127489,18800410,   20,    0
127489,18800411,   14,    0
127489,18800412,   24,    0
127489,18800413,   48,    0
127489,18800414,   62,    0
127489,18800415,  104,    0
127489,18800416,  106,    0
127489,18800417,  118,    0
127489,18800418,  128,    0
127489,18800419,  102,    0
127489,18800420,  112,    0
127489,18800421,  114,    0
127489,18800422,   88,    0
127489,18800423,  104,    0
127489,18800424,   76,    0
127489,18800425,   84,    0
127489,18800426,   34,    0
127489,18800427,   60,    0
127489,18800428,   58,    0
127489,18800429,   26,    0
127489,18800430,    4,    0
127489,18800501,   44,    0
127489,18800502,   64,    0
127489,18800503,  102,    0
127489,18800504,  118,    0
127489,18800505,  112,    0
127489,18800506,  108,    0
127489,18800507,   74,    0
127489,18800508,   68,    0
127489,18800509,   48,    0
127489,18800510,   42,    0
127489,18800511,   36,    0
127489,18800512,   70,    0
127489,18800513,   66,    0
127489,18800514,  112,    0
127489,18800515,   92,    0
127489,18800516,   86,    0
127489,18800517,   48,    0
127489,18800518,   42,    0
127489,18800519,   -6,    0
127489,18800520,   28,    0
127489,18800521,   86,    0
127489,18800522,   88,    0
127489,18800523,   84,    0
127489,18800524,  100,    0
127489,18800525,  118,    0
